Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
SRR1918641	2015-07-10	2015-03-19	51442124	10288424800	51442124	200	4780		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918641	SRX959019		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876137	SAMN03431266	simple	9606	Homo sapiens	GSM1636870	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	DF96432381A2FCB3678F62E2E07B3960	2DB5C5EBBE81B52B51F5F4BE7D4AEEC3
SRR1918642	2015-07-10	2015-03-19	50586157	10117231400	50586157	200	4829		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918642	SRX959019		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876137	SAMN03431266	simple	9606	Homo sapiens	GSM1636870	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	F7DBC683FE22F2C02D80393D6649CB33	27EF9E8226B11CA32E93386F827448E9
SRR1918653	2015-07-10	2015-03-19	52986698	10597339600	52986698	200	4849		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918653	SRX959025		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876131	SAMN03431112	simple	9606	Homo sapiens	GSM1636876	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	D530DD3A844F0157653D841CC3C53F4F	E60A626F1F3D5AD2CAC0CE951383CACA
SRR1918654	2015-07-10	2015-03-19	53144238	10628847600	53144238	200	4906		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918654	SRX959025		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876131	SAMN03431112	simple	9606	Homo sapiens	GSM1636876	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	A6C16E0B0F0B38A235641198F16EF0A3	3BECA213677313834E25F129D7371BF0
SRR1918655	2015-07-10	2015-03-19	51902017	10380403400	51902017	200	4496		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918655	SRX959026		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876130	SAMN03431253	simple	9606	Homo sapiens	GSM1636877	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	D9F9EDF720B4944931A453778FFB264D	CAC2465C30C9A4DA22EEE5D8D96E13CE
SRR1918656	2015-07-10	2015-03-19	51860195	10372039000	51860195	200	4493		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918656	SRX959026		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876130	SAMN03431253	simple	9606	Homo sapiens	GSM1636877	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	6F76305CE72CB24F46545D42CEAF752D	5EEE58D0EC8C24DABAF0F55C51686CDC
SRR1918657	2015-07-10	2015-03-19	53149418	10629883600	53149418	200	4784		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918657	SRX959027		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876129	SAMN03431026	simple	9606	Homo sapiens	GSM1636878	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	86D011EBECD71065AD33DC459F8A7C86	16563DC239D3900B633F826DE0A3EEE5
SRR1918658	2015-07-10	2015-03-19	53375973	10675194600	53375973	200	4807		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918658	SRX959027		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876129	SAMN03431026	simple	9606	Homo sapiens	GSM1636878	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	644575214491AF3EFFE168A9036D0979	D9359BA00372E3FAD9FB10F2BBFBDA30
SRR1918667	2015-07-10	2015-03-19	50994155	10198831000	50994155	200	4621		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918667	SRX959032		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876123	SAMN03431060	simple	9606	Homo sapiens	GSM1636883	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	D237D1270CE11B5784062D1FDD2B3C43	4282C855300E14848198E25695CEF6F3
SRR1918668	2015-07-10	2015-03-19	50335364	10067072800	50335364	200	4524		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918668	SRX959032		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876123	SAMN03431060	simple	9606	Homo sapiens	GSM1636883	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	BDCDC732C725A473C93A6001B120D6AE	724BFE7F2F941DFBEB830702D51920A4
SRR1918671	2015-07-10	2015-03-19	54334358	10866871600	54334358	200	4570		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918671	SRX959034		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876121	SAMN03431078	simple	9606	Homo sapiens	GSM1636885	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	86F2A801E1B71A2D9270A29530E39BCD	D94A780F68BD8B884D6F25B2EB4B799E
SRR1918672	2015-07-10	2015-03-19	54708901	10941780200	54708901	200	4567		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918672	SRX959034		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876121	SAMN03431078	simple	9606	Homo sapiens	GSM1636885	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	0F4D623E8235FFEFF28127209D641265	B86BD9FE28B0BF4221591B6F1E4C375F
SRR1918677	2015-07-10	2015-03-19	53897862	10779572400	53897862	200	4753		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918677	SRX959037		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876120	SAMN03431069	simple	9606	Homo sapiens	GSM1636888	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	E0A021B6FEA7858A28BA30401312CAB4	191474943071B334FB44CC48635334B7
SRR1918678	2015-07-10	2015-03-19	54391436	10878287200	54391436	200	4818		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918678	SRX959037		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876120	SAMN03431069	simple	9606	Homo sapiens	GSM1636888	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	EDBF6C6589D2E2C978EEB426B8E6C3FB	CF55B99C94057A652DCB25E20B45DD5D
SRR1918685	2015-07-10	2015-03-19	56690418	11338083600	56690418	200	4901		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918685	SRX959041		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876115	SAMN03431016	simple	9606	Homo sapiens	GSM1636892	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	2317E17FB6643C43978B3F8673E047AD	04A4EF76AB9C4EE5AD9F213720DA6717
SRR1918686	2015-07-10	2015-03-19	57101879	11420375800	57101879	200	4944		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918686	SRX959041		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876115	SAMN03431016	simple	9606	Homo sapiens	GSM1636892	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	F332C1DF530014C554C5C94E2B1CF479	7C1CFB469FAF46717959839C99FFD538
SRR1918693	2015-07-10	2015-03-19	56634856	11326971200	56634856	200	4982		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918693	SRX959045		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876113	SAMN03431033	simple	9606	Homo sapiens	GSM1636896	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	982955219865968DE7CC5F5DD1940249	2297C629509233451DADCEDD07DEA445
SRR1918694	2015-07-10	2015-03-19	56702500	11340500000	56702500	200	4970		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918694	SRX959045		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876113	SAMN03431033	simple	9606	Homo sapiens	GSM1636896	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	2ED400B264EE732F45FED596E8DCA623	9537EE1EBC829ADD5C1E28BDBC4C5A17
SRR1918723	2015-07-10	2015-03-19	52211456	10442291200	52211456	200	4812		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918723	SRX959060		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876095	SAMN03431207	simple	9606	Homo sapiens	GSM1636911	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	DB3F31852F0DE7950AC9F442B3740133	EFCD0156C4C2DEA23C857D86E656F3DB
SRR1918724	2015-07-10	2015-03-19	51918401	10383680200	51918401	200	4764		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918724	SRX959060		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876095	SAMN03431207	simple	9606	Homo sapiens	GSM1636911	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	69B9A72A03C564C073298A2E405EF826	F5451C460F15722BC00E6CE0A232036F
SRR1918725	2015-07-10	2015-03-19	52673899	10534779800	52673899	200	4806		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918725	SRX959061		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876096	SAMN03431235	simple	9606	Homo sapiens	GSM1636912	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	728FF3C92EB958921384248D713C1DAD	C8D1A1CF1134551CC4A3436AD56AD609
SRR1918726	2015-07-10	2015-03-19	52781132	10556226400	52781132	200	4859		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918726	SRX959061		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876096	SAMN03431235	simple	9606	Homo sapiens	GSM1636912	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	D618C36763BCBD2C682BCF36F48ACB9A	FEB03C32D0DC963152D03D2B44C73B43
SRR1918731	2015-07-10	2015-03-19	58932941	11786588200	58932941	200	4982		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918731	SRX959064		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876092	SAMN03431151	simple	9606	Homo sapiens	GSM1636915	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	21350256A76F37EA6835DE55381F55FF	3B1ADD65A1A606A2DDB13DD26F768568
SRR1918732	2015-07-10	2015-03-19	58927095	11785419000	58927095	200	4970		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918732	SRX959064		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876092	SAMN03431151	simple	9606	Homo sapiens	GSM1636915	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	19D1746F4A0FD720A542ECB238BAB5E8	A72C64BB0004FBDF8BA186AD04B2F566
SRR1918733	2015-07-10	2015-03-19	50094202	10018840400	50094202	200	4600		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918733	SRX959065		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876091	SAMN03431244	simple	9606	Homo sapiens	GSM1636916	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	127FF4442EE00E92C373C6F3E4AF0ADB	2C408309C5EB7574C988B9B35CCD847A
SRR1918734	2015-07-10	2015-03-19	50176995	10035399000	50176995	200	4618		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918734	SRX959065		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876091	SAMN03431244	simple	9606	Homo sapiens	GSM1636916	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	B8BEDC59C35F23523EE3C766AD34F4C0	6CBF28DAD08862CF60BB1B5048A84B08
SRR1918737	2015-07-10	2015-03-19	52666082	10533216400	52666082	200	4752		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918737	SRX959067		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876090	SAMN03431152	simple	9606	Homo sapiens	GSM1636918	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	3FBF3E150D2B5BEF470F6C0E0415DD27	D957496090A9DA17D140BCC44A6C3082
SRR1918738	2015-07-10	2015-03-19	53195107	10639021400	53195107	200	4862		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918738	SRX959067		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876090	SAMN03431152	simple	9606	Homo sapiens	GSM1636918	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	8AADA513EAF0F34922FE69846C6F3197	DA6147E7940E8DFB7D0908B866F462E9
SRR1918747	2015-07-10	2015-03-19	53223279	10644655800	53223279	200	4878		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918747	SRX959072		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876084	SAMN03431239	simple	9606	Homo sapiens	GSM1636923	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	40420BE02DC38E1D24BC8A60F2807822	2DC3DF2427C4F5A68664268AE81B4D9F
SRR1918748	2015-07-10	2015-03-19	52884771	10576954200	52884771	200	4856		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918748	SRX959072		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876084	SAMN03431239	simple	9606	Homo sapiens	GSM1636923	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	64E67493CF59E6D1D6481D77B2499BA9	50535AB9BF5CB0DA608C5B6846C1919D
SRR1918749	2015-07-10	2015-03-19	53209094	10641818800	53209094	200	4606		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918749	SRX959073		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876082	SAMN03431259	simple	9606	Homo sapiens	GSM1636924	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	089A42BA2F6E5EC7AF4522350424660B	ED75A626E07894AE72AB0F1AB40B96CA
SRR1918750	2015-07-10	2015-03-19	53601021	10720204200	53601021	200	4649		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918750	SRX959073		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876082	SAMN03431259	simple	9606	Homo sapiens	GSM1636924	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	CA96E8222175570CBD83F8D030396454	4AC8AFC7C54DB430D334131846DF96D7
SRR1918752	2015-07-10	2015-03-19	50423428	10084685600	50423428	200	4545		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918752	SRX959075		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876083	SAMN03431184	simple	9606	Homo sapiens	GSM1636926	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	7951AC41FDD7CFBEAE81C98906B34399	DC649026A03603D3C4BEF89E857AF636
SRR1918753	2015-07-10	2015-03-19	50872463	10174492600	50872463	200	4645		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918753	SRX959075		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876083	SAMN03431184	simple	9606	Homo sapiens	GSM1636926	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	B36A1FAA87300E27546FC145D3EEA579	976F31AF8680FA9E25A5A4D1B4F576AE
SRR1918754	2015-07-10	2015-03-19	57265161	11453032200	57265161	200	4931		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918754	SRX959076		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876080	SAMN03431157	simple	9606	Homo sapiens	GSM1636927	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	34BBC6C1D7DD58E7B133D2D3CCC35C05	D5B0C241E5F504909B381D93D8580F97
SRR1918755	2015-07-10	2015-03-19	57696818	11539363600	57696818	200	4976		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918755	SRX959076		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876080	SAMN03431157	simple	9606	Homo sapiens	GSM1636927	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	D7651818EB9AA21B89650114DEBD87DA	15426A8E2C86625C0A6A86FA8DAF2764
SRR1918756	2015-07-10	2015-03-19	50569916	10113983200	50569916	200	4538		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918756	SRX959077		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876079	SAMN03431215	simple	9606	Homo sapiens	GSM1636928	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	52AAD7A8F8FD3D743CFFC3C918B274ED	39C71D9747FD842509868F58D533F721
SRR1918757	2015-07-10	2015-03-19	50142577	10028515400	50142577	200	4533		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1918757	SRX959077		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056295	PRJNA278767	2	278767	SRS876079	SAMN03431215	simple	9606	Homo sapiens	GSM1636928	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA247200	NA	public	690A8DA8FE2859AB1AE85C12E8D87162	6996CDA31EC446EABE902AE4AEAE5565
SRR1947508	2015-04-03	2015-03-31	54664445	2733222250	0	50	1834		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1947508	SRX974078		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP056733	PRJNA279959	2	279959	SRS889431	SAMN03452478	simple	9606	Homo sapiens	GSM1646976	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA249460	NA	public	AE8754CCED895B57A052C4D9E6D7CD47	519F25C2809FB931541235F91D3D6E92
SRR1947516	2015-04-03	2015-03-31	55857289	2792864450	0	50	1979		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1947516	SRX974086		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP056733	PRJNA279959	2	279959	SRS889318	SAMN03452488	simple	9606	Homo sapiens	GSM1646984	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA249460	NA	public	0172C78EBBCAF5EC488C0F02A92D0926	FEEF69640C5577C7B4A51E262127AF47
SRR1947523	2015-04-03	2015-03-31	58466803	2923340150	0	50	2080		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1947523	SRX974093		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP056733	PRJNA279959	2	279959	SRS889311	SAMN03452493	simple	9606	Homo sapiens	GSM1646991	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA249460	NA	public	F7E00AF492B7A0148ACC76B3115C245D	B8353595B20299DD944917069CC0D8D1
SRR1947531	2015-04-03	2015-04-01	50977879	2576240548	0	50	1678		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1947531	SRX974101		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP056733	PRJNA279959	2	279959	SRS889303	SAMN03452501	simple	9606	Homo sapiens	GSM1646999	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA249460	NA	public	E072818FC3BA5ABE798BDB7E2EE39852	C3B872EAB9EB58D70C6D3FF966B7CFE5
SRR1947533	2015-04-03	2015-04-01	54146734	2736377748	0	50	1778		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1947533	SRX974103		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP056733	PRJNA279959	2	279959	SRS889301	SAMN03452503	simple	9606	Homo sapiens	GSM1647001	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA249460	NA	public	E9C099D6011D4683D16444B20B96A022	95B5F3DC258FE4E0D476356517FD4C29
SRR1947541	2015-04-03	2015-04-01	52991411	2679583266	0	50	1705		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1947541	SRX974111		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP056733	PRJNA279959	2	279959	SRS889293	SAMN03452512	simple	9606	Homo sapiens	GSM1647009	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA249460	NA	public	F57F50C0D59BF609B6D8238209756B29	1556E191BF16647F373C4AF5DB26A937
SRR1947543	2015-04-03	2015-04-01	56521910	2860191530	0	50	1821		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1947543	SRX974113		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP056733	PRJNA279959	2	279959	SRS889291	SAMN03452514	simple	9606	Homo sapiens	GSM1647011	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA249460	NA	public	D775106A7EA6EE23F9DA4E62849DBFD7	918DA58D89BFDEABA177596E91CFD5DB
SRR1947559	2015-04-03	2015-04-01	53050177	2679191302	0	50	1837		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1947559	SRX974129		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP056733	PRJNA279959	2	279959	SRS889409	SAMN03452433	simple	9606	Homo sapiens	GSM1647027	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA249460	NA	public	29F8D6C44E940F79E18CD3398D8902C5	921D2C57C96F035A0AB3708FF19D4DFD
SRR1947568	2015-04-03	2015-03-31	51199475	2559973750	0	50	1754		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1947568	SRX974138		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP056733	PRJNA279959	2	279959	SRS889404	SAMN03452442	simple	9606	Homo sapiens	GSM1647036	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA249460	NA	public	AA86282C27FB404E71DB218D0C88F927	7BF791009A4B2D0E5D3B0CB9BD154C1F
SRR1947570	2015-04-03	2015-03-31	57748452	2887422600	0	50	1983		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1947570	SRX974140		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP056733	PRJNA279959	2	279959	SRS889400	SAMN03452444	simple	9606	Homo sapiens	GSM1647038	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA249460	NA	public	F6003B66C43AED8C97981AE7CBEDBB10	47607AA54CCFB2FD34E2CED4579FD865
SRR1947571	2015-04-03	2015-03-31	58185256	2909262800	0	50	1990		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR1947571	SRX974141		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP056733	PRJNA279959	2	279959	SRS889398	SAMN03452445	simple	9606	Homo sapiens	GSM1647039	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA249460	NA	public	9CBFE742E14C700DF67D0020206AD47B	12F52773ED05476118E04014E9D30A84
